鞍	an1	4603.852395	122125112		445	531			宀	女
徨	huang2	4603.852395	332		32511	1121	彳		白	王
番	pan1	4601.823086	3431234		25121					
迂	yu1	4600.789286	112		454				辶	
飕	sou1	4595.428846	3534		3215112	54	几			又
靡	mi2	4591.217072	4131234	1234	2111	2111	广	木		
靡	mi3	4591.217072	4131234	1234	2111	2111	广	木		
愫	su4	4559.437319	442		1121	554234				
熠	yi4	4555.608433	4334		541541	32511	火			白
瓢	piao2	4554.076879	12522111	234	33544		西			
欤	yu2	4536.464003	151		35	34				人
盹	dun3	4528.806232	25111		1525		目			
吨	dun1	4521.914237	251		1525		口			
巳	si4	4520.382683	515							
殃	yang1	4512.724911	1354		25134					
腆	tian3	4504.301362	3511		251221	34	月			
谑	xue4	4502.769808	45		2153	15151	讠			
孜	zi1	4502.00403	521		3134				攵	
吮	shun3	4492.048927	251		54	35	口			儿
贿	hui4	4492.048927	2534		13	2511	贝			月
掺	chan1	4488.60293	121		54	134333	手			大
耶	ye2	4473.134231	122111		52		耳			
惆	chou2	4472.138721	442		35	121251				土
噤	jin4	4470.607166	251		12341234	11234	口		木	
笋	sun3	4461.41784	314314		5113		竹			
粱	liang2	4452.228514	441	5344	431234		水			
鸾	luan2	4449.931182	412234		35451				鸟	
榨	zha4	4446.868074	1234		44534	31211	木		穴	
橙	cheng2	4446.102296	1234		54334	1	木			
唠	lao2	4440.358968	251		12245	53	口		草	力
唠	lao4	4440.358968	251		12245	53	口		草	力
恺	kai3	4434.615639	442		252	515			山	
嫦	chang2	4429.255199	531		24345251	252	女			
咎	jiu4	4426.957867	354	24	251				口	
渍	zi4	4420.065872	441		1121	2534	水			贝
蹂	rou2	4414.705432	2512121		54523	1234	足			木
诃	he1	4407.04766	45		12	251	讠			口
鲸	jing1	4400.155666	35251211		41	251234	鱼			口
墩	dun1	4387.137454	121		41251521	3134	土			攵
啄	zhuo2	4387.137454	251		13533434		口			
恙	yang4	4371.82191	431121	1121	4544			王	心	
蔬	shu1	4357.272144	122		52121	4154325	草			
昵	ni4	4350.380149	2511		513	35	日		尸	匕
缨	ying1	4325.875279	551		25342534	531	纟		贝	女
矫	jiao2	4320.514839	31134		3134	32			夭	
矫	jiao3	4320.514839	31134		3134	32			夭	
橡	xiang4	4309.028182	1234		35251353334		木			
戬	jian3	4298.307301	122431	2511	1534			日		
薯	shu3	4290.649529	122		25221	12132511	草		罒	十
趾	zhi3	4288.352198	2512121		2121		足		止	
坍	tan1	4284.523312	121		3541		土			
钗	chai1	4278.397094	31115		544		金		又	
桦	hua4	4273.036654	1234		3235	12	木		亻	十
监	jian4	4264.957705	22	314	25221				皿	
焱	yan4	4264.613105	4334		4334	4334	火		火	火
秤	cheng4	4252.36067	31234		14312		禾			
椭	tuo3	4247.00023	1234		52	132511	木			
嗷	ao2	4244.702899	251		112153	3134	口			攵
痞	pi3	4243.937121	41341		1324	251	疒			口
稷	ji4	4237.810904	31234		25121	34354	禾			
躏	lin4	4224.026915	2512121		122	42532411121	足		草	
萦	ying2	4220.963806	12245		554	234	草			
醇	chun2	4212.540257	1253511		41	251521	酉			口
恤	xu4	4202.585154	442		325221					
纺	fang3	4193.395828	551		4153		纟		方	
嫖	piao2	4165.062072	531		125221	11234	女		西	
羲	xi1	4156.638523	431121		31234534	15				
窖	jiao4	4155.106969	44534		3121	251	穴		丿	口
癞	lai4	4134.430985	41341		1251234	352534	疒			
剿	chao1	4117.966776	555	25111234	22					
剿	jiao3	4117.966776	555	25111234	22					
凋	diao1	4109.926115	41		35	121251	冫			土
稠	chou2	4103.034121	31234		35	121251	禾			土
埠	bu4	4096.907903	121		325151	12	土			十
钵	bo1	4096.907903	31115		12341		金			
锵	qiang1	4093.844795	31115		412	354124	金		丬	
咀	ju3	4093.844795	251		25111		口			
袒	tan3	4092.31324	45234		2511	1			日	
炬	ju4	4088.484354	4334		1551		火			
葵	kui2	4083.889691	122		54334	1134	草			一
踞	ju4	4082.358137	2512121		513	12251	足		尸	十
桀	jie2	4080.826582	354	152	1234				木	
勘	kan1	4069.339925	122111	345	53				力	
枷	jia1	4069.339925	1234		53	251	木		力	口
鹉	wu3	4068.574148	1154	2121	35451			止	鸟	
雌	ci2	4067.80837	212135		32	411121	止		亻	
萎	wei1	4067.425482	122		31234	531	草		禾	女
萎	wei3	4067.425482	122		31234	531	草		禾	女
缔	di4	4058.619044	551		414345	252	纟			
缅	mian3	4057.08749	551		132522111		纟			
偌	ruo4	4047.132387	32		122	13251	亻		草	
驸	fu4	4040.240392	551		32	124			亻	寸
颔	han4	4038.708838	3445251	251	132534		人	口	页	
婊	biao3	4034.879952	531		1121	3534	女			
酋	qiu2	4030.285289	43		1253511				酉	
舐	shi4	4020.330185	312	251	3515		丿	口		
惴	zhui4	4019.564408	442		252	132522			山	
麾	hui1	4016.5013	4131234	1234	3115		广	木		
惰	duo4	4006.546196	442		13121	2511				月
筵	yan2	4004.248865	314314		3215	54	竹			
孺	ru2	4001.951533	521		14524444	132522				
谴	qian3	3991.99643	45		2512125151	454	讠			辶
貂	diao1	3990.464875	3443533		53	251			刀	口
洼	wa1	3982.807104	441		121	121	水		土	土
攥	zuan4	3982.041326	121		314314	25111134554234	手		竹	目
帷	wei2	3981.275549	252		32	411121			亻	
盛	cheng2	3976.56602	135534		25221				皿	
枭	xiao1	3965.960006	3545		1234		鸟		木	
羁	ji1	3964.428451	25221		122125112	551	罒			
咔	ka3	3956.77068	251		21124		口			
蹑	nie4	3952.941794	2512121		122111	5454	足		耳	又
涧	jian4	3952.941794	441		425	2511	水			日
梆	bang1	3951.410239	1234		1113	52	木			
磋	cuo1	3950.644462	13251		431113	121				工
睦	mu4	3949.878685	25111		121	34121	目		土	
馅	xian4	3944.518245	355		35	321511				
赁	lin4	3939.923582	323121		2534		亻		贝	
胥	xu1	3910.058272	52134		2511				月	
舫	fang3	3895.508505	335414		4153				方	
玑	ji1	3893.211174	1121		35		王		几	
烽	feng1	3892.445397	4334		354	1112	火		夂	
礁	jiao1	3887.850734	13251		32411121	4444			亻	
佯	yang2	3884.787625	32		431112		亻			
垢	gou4	3875.598299	121		331	251	土			口
狩	shou4	3871.003636	353		445	124	犭		宀	寸
汲	ji2	3865.643195	441		534		水			
迄	qi4	3861.048532	31	5	454				辶	
擂	lei2	3859.134089	121		14524444	25121	手			
擂	lei4	3859.134089	121		14524444	25121	手			
勾	gou4	3858.598045	35		54					
帚	zhou3	3857.219646	51145		252					
谤	bang4	3856.453869	45		414345	4153	讠			方
悻	xing4	3854.922315	442		121	43112			土	
腑	fu3	3853.390761	3511		413	32124	月		广	人
怦	peng1	3848.796097	442		14312					
忑	te4	3845.732989	124		4544				心	
渝	yu2	3842.66988	441		341	251122	水		人	月
肴	yao2	3841.904103	34		13	2511				月
羿	yi4	3841.138326	541	541	132					
娲	wa1	3834.246331	531		251	2534	女		口	
搐	chu4	3832.714777	121		41554	25121	手			
猥	wei3	3824.291228	353		25121	1534	犭			
聆	ling2	3823.525451	122111		34	454	耳		人	
煜	yu4	3821.993896	4334		2511	41431	火		日	立
禾	he2	3820.462342	31234				禾			
闽	min3	3812.80457	425		251214				虫	
忐	tan3	3812.038793	211		4544				心	
赃	zang1	3806.678353	2534		413	121	贝		广	土
诲	hui4	3795.957472	45		31	55414	讠			
猝	cu4	3790.597032	353		41	343412	犭			人
羹	geng1	3787.533923	4311214444		431121	134				大
紊	wen3	3777.57882	4134		554	234	文			
冢	zhong3	3769.921048	45		13533434					
蹿	cuan1	3766.857939	2512121		44534	2512512	足		穴	
幔	man4	3760.731722	252		2511	2522154			日	罒
戾	li4	3756.902836	4513		134	4			大	
潦	lao3	3750.776619	441		13443	2511234	水		大	日
藕	ou3	3744.650401	122		111234	251125214	草			
魇	yan3	3739.289961	131344		3251135	54				
缥	piao1	3730.866412	551		125221	11234	纟		西	
掂	dian1	3717.8482	121		413	21251	手		广	
锈	xiu4	3710.190428	31115		31234	53	金		禾	
鸠	jiu1	3710.190428	35		35451				鸟	
猖	chang1	3710.190428	353		2511	2511	犭		日	日
舷	xian2	3709.424651	335414		41	554				
戊	wu4	3709.424651	13534							
薰	xun1	3708.658874	122		3125431211	4444	草			火
菇	gu1	3707.893097	122		531	12251	草		女	十
哝	nong2	3706.361542	251		453534		口			
撵	nian3	3684.154004	121		11341134	1512	手			车
幡	fan1	3680.325118	252		3431234	25121				
啬	se4	3679.559341	12431		251	251	十		囗	口
痹	bi4	3676.496232	41341		25121	132	疒			
麓	lu4	3674.964678	12341234		4135221	1535	木		广	
戎	rong2	3669.604238	1534		13					
刷	shua4	3666.234818	513	252	22		尸			
渎	du2	3661.180689	441		125	44134	水		十	
甄	zhen1	3658.11758	125221	121	1554		西	土		
琶	pa2	3655.054471	1121	1121	5215		王	王		
骰	tou2	3650.459808	25545	2511	3554			月	殳	
桅	wei2	3646.630922	1234		3513	55	木			
腼	mian3	3638.207373	3511		132522111		月			
祯	zhen1	3635.910042	4524		21	2534				贝
幌	huang3	3632.846933	252		2511	243135			日	
纣	zhou4	3619.062944	551		124		纟		寸	
饲	si4	3608.342064	355		51	251				口
偕	xie2	3604.513178	32		1535	32511	亻			白
垣	yuan2	3601.450069	121		1	25111	土			日
涤	di2	3593.02652	441		354	1234	水		夂	木
栩	xu3	3591.494966	1234		541	541	木			
诩	xu3	3590.729188	45		541	541	讠			
芥	jie4	3586.134525	122		34	32	草		人	
骼	ge2	3585.368748	255452511		354	251			夂	口
癫	dian1	3584.602971	41341		1225111	134132534	疒		十	页
唆	suo1	3580.008308	251		54	34354	口			
汩	gu3	3580.008308	441		2511		水		日	
蜒	yan2	3578.476754	251214		3215	54	虫			
喋	die2	3575.413645	251		12215	1234	口			木
鹊	que4	3570.818982	1221	2511	35451			日	鸟	
琵	pi2	3568.52165	1121	1121	15	35	王	王		匕
鲨	sha1	3566.224319	441	2343	35251211		水		鱼	
皙	xi1	3553.206107	1234	3312	32511		木		白	
谚	yan4	3549.377221	45		414313	333	讠			
屹	yi4	3549.377221	252		31	5	山			
缜	zhen3	3544.016781	551		12251111	34	纟		十	
瓮	weng4	3540.953672	34	54	1554					
垄	long3	3540.187895	13534		121				土	
崆	kong1	3530.232791	252		44534	121	山		穴	
缈	miao3	3527.93546	551		25111	2343	纟		目	
唰	shua1	3526.403905	251		513252	22	口		尸	
邃	sui4	3524.872351	44534	431353334	454		穴		辶	
畸	ji1	3524.872351	25121		134	12512			大	
邑	yi4	3524.106574	251		5215		口			
攒	cuan2	3521.043465	121		312135312135	2534	手		丿	贝
攒	zan3	3521.043465	121		312135312135	2534	手		丿	贝
忡	chong1	3513.385693	442		2512					
跷	qiao1	3511.088362	2512121		153	135	足			
掣	che4	3510.322585	311252	22	3112				手	
苞	bao1	3506.493699	122		35	515	草			
葆	bao3	3505.727922	122		32	2511234	草		亻	口
膳	shan4	3498.07015	3511		431112431	251	月			口
呛	qiang1	3497.687261	251		34	55	口		人	
呛	qiang4	3497.687261	251		34	55	口		人	
卤	lu3	3495.007041	21		251	34			囗	
拧	ning2	3490.829037	121		445	12	手		宀	
耦	ou3	3487.349269	111234		251125214					
坳	ao4	3481.988829	121		554	53	土			力
秧	yang1	3481.223052	31234		25134		禾			
孚	fu2	3478.92572	3443		521					
篆	zhuan4	3478.159943	314314		55	1353334	竹			
寐	mei4	3477.394166	445		5213	11234	宀			
缉	ji1	3476.2455	551		251	122111	纟		口	耳
缉	qi1	3476.2455	551		251	122111	纟		口	耳
伎	ji4	3472.033726	32		12	54	亻		十	又
隘	ai4	3470.502171	52		43134	25221				皿
甥	sheng1	3464.375954	31121		25121	53				力
跄	qiang1	3462.078623	2512121		34	55	足		人	
跄	qiang4	3462.078623	2512121		34	55	足		人	
踉	liang2	3459.398402	2512121		4511534		足			
踉	liang4	3459.398402	2512121		4511534		足			
凿	zao2	3457.101071	22431		43112	52				
凿	zuo4	3457.101071	22431		43112	52				
拧	ning3	3456.266374	121		445	12	手		宀	
拧	ning4	3456.266374	121		445	12	手		宀	
卉	hui4	3453.655074	12		132		十			
坞	wu4	3451.357742	121		3551		土			
沥	li4	3451.357742	441		13	53	水			力
劈	pi3	3451.051431	513251	4143112	53		尸	立	刀	
夹	jia2	3446.72479	143134							
呷	xia1	3445.997302	251		25112		口			
楷	jie1	3443.69997	1234		1535	32511	木			白
楷	kai3	3443.69997	1234		1535	32511	木			白
蘸	zhan4	3442.934193	122		1253511	324111214444	草		酉	人
嵩	song1	3430.681758	252		41	25125251	山			口
毗	pi2	3427.618649	25121		15	35				匕
粟	su4	3427.618649	125221		43	1234	西			木
隍	huang2	3424.555541	52		32511	1121			白	王
蕃	fan2	3415.366215	122		3431234	25121	草			
哒	da1	3412.303106	251		134	454	口		大	辶
颉	jie2	3411.537329	121251	251	132534		士	口	页	
啷	lang1	3410.771552	251		451154	52	口			
鼾	han1	3406.942666	32511125121	132	112		白			
栓	shuan1	3401.582225	1234		34	1121	木		人	王
酉	you3	3400.816448	1253511				酉			
骋	cheng3	3394.690231	551		25121	15				
睽	kui2	3393.924454	25111		54334	1134	目			一
砾	li4	3393.158676	13	251	35234			口		
藐	miao3	3385.500905	122		3443533	3251135	草			白
纨	wan2	3378.60891	551		354		纟			
毓	yu4	3370.185361	3155414		4154	325				
璀	cui3	3365.590698	1121		252	32411121	王		山	人
啰	luo1	3364.824921	251		25221	354	口		罒	
腋	ye4	3360.996035	3511		41	323544	月			人
阜	fu4	3344.148937	325151		12				十	
泓	hong2	3343.38316	441		515	54	水			
鸥	ou1	3339.554274	15	34	35451				鸟	
卯	mao3	3338.788497	353		52					
衮	gun3	3331.896502	413534		3454		衣			
簪	zan1	3330.364948	314314		15351535	2511	竹			日
羔	gao1	3327.301839	43	1121	4444			王	火	
糜	mei2	3321.175622	4131234	1234	43	1234	广	木		木
飓	ju4	3316.580959	3534		251111	34	几			
劭	shao4	3311.220518	53	251	53		刀	口	力	
杠	gang1	3309.688964	1234		121		木			
杠	gang4	3309.688964	1234		121		木			
佃	dian4	3309.688964	32		25121		亻			
铿	keng1	3306.625855	31115		2254	121	金			土
璨	can4	3298.202306	1121		2135454	431234	王			
龊	chuo4	3291.310312	212134	52	2512134		止		足	
掳	lu3	3285.949872	121		215315	53	手			力
犄	ji1	3269.868551	3121		134	12512			大	
饵	er3	3264.508111	355		122111				耳	
镔	bin1	3262.210779	31115		445	3212134	金		宀	
圃	pu3	3261.445002	251		1251124		囗			
龌	wo4	3261.445002	21213452		513	154121	止		尸	
谄	chan3	3256.850339	45		35	321511	讠			
壑	he4	3256.850339	214513434251	54	121			又	土	
邢	xing2	3247.661013	1132		52					
绉	zhou4	3246.129458	551		35	511	纟			
惬	qie4	3245.363681	442		15	143134				
圈	juan1	3244.498353	251		431134	55	囗			
绛	jiang4	3243.832127	551		354	152	纟		夂	
臧	zang1	3243.832127	13513534		125125					
蜕	tui4	3238.471686	251214		43	25135	虫			口
酝	yun4	3231.579692	1253511		11	54	酉			
蜿	wan1	3231.579692	251214		445	35455	虫		宀	
煦	xu4	3226.985029	2511	35251	4444		日		火	
菌	jun1	3212.435262	122		251	31234	草		囗	禾
菌	jun4	3212.435262	122		251	31234	草		囗	禾
遐	xia2	3209.372154	51211	5154	454				辶	
镣	liao4	3208.606377	31115		13443	2511234	金		大	日
粤	yue4	3204.777491	325	4312341	15					
冽	lie4	3202.480159	41		1354	22	冫			
啾	jiu1	3201.714382	251		31234	4334	口		禾	火
蜥	xi1	3199.41705	251214		1234	3312	虫		木	
缰	jiang1	3194.822387	551		1	251211251211	纟			
豚	tun2	3194.05661	3511		1353334		月			
璞	pu2	3193.290833	1121		22431	4311134	王			
禧	xi3	3190.227724	4524		121251431	251			士	口
靳	jin4	3188.69617	1221	25112	3312					
壬	ren2	3188.69617	3121							
皎	jiao3	3187.164616	32511		41	3434	白			
卅	sa4	3187.164616	1322							
拄	zhu3	3172.614849	121		41	121	手			土
殓	lian4	3171.083295	1354		341	4431			人	
姣	jiao1	3167.254409	531		41	3434	女			
龛	kan1	3163.425523	341	251	13534		人	口		
霏	fei1	3151.938865	14524444		2111	2111				
忱	chen2	3149.641534	442		4535					
蜻	qing1	3145.812648	251214		1121	2511	虫			月
丕	pi1	3144.281094	1324		1					
扈	hu4	3138.920653	4513		251	5215			口	
沿	yan4	3138.767498	441		35	251	水		几	口
啜	chuo4	3132.028659	251		5454	5454	口		又	又
碴	cha2	3130.497104	13251		1234	25111			木	日
钳	qian2	3130.497104	31115		12211		金			
笠	li4	3128.96555	314314		41431		竹		立	
筏	fa2	3121.307778	314314		32	1534	竹		亻	
粽	zong4	3099.10024	431234		445	11234			宀	
庠	xiang2	3098.334463	413		431112		广			
掸	dan3	3097.568686	121		43	251112	手			
翱	ao2	3097.568686	3251113412		541	541	白			
娜	nuo2	3096.596149	531		5113	52	女			
撂	liao4	3096.037131	121		25121	354251	手			夂
讷	ne4	3077.658479	45		2534		讠			
诣	yi4	3073.829593	45		35	2511	讠		匕	日
谏	jian4	3071.532262	45		125431234		讠			
讹	e2	3070.766484	45		32	35	讠		亻	匕
贻	yi2	3068.469153	2534		54	251	贝			口
帛	bo2	3068.469153	32511		252		白			
恻	ce4	3064.640267	442		2534	22			贝	
黔	qian2	3064.640267	254312114444		34	45			人	
娓	wei3	3054.685164	531		513	3115	女		尸	
纂	zuan3	3053.153609	314314		25111	134554234	竹		目	大
驮	tuo2	3049.631034	551		134				大	
攫	jue2	3044.73006	121		2511125111	3241112154	手		目	人
蘑	mo2	3034.00918	122		41312341234	13251	草		广	
阖	he2	3033.243403	425		12154	25221			土	皿
蛐	qu1	3024.819854	251214		251221		虫			
泥	ni4	3024.245521	441		513	35	水		尸	匕
饯	jian4	3024.054077	355		11534					
臻	zhen1	3023.288299	154121		11134	31234				禾
亘	gen4	3020.990968	1		2511	1			日	
苔	tai1	3018.693636	122		54	251	草			口
苔	tai2	3018.693636	122		54	251	草			口
蝗	huang2	3018.693636	251214		32511	1121	虫		白	王
咫	zhi3	3011.035865	513	4	251	34	尸		口	
蛾	e2	3011.035865	251214		3121534		虫			
渲	xuan4	2998.017653	441		445	1	水		宀	
纬	wei3	2995.720321	551		1152		纟			
馁	nei3	2994.188767	355		3443	531				女
瞌	ke1	2991.125658	25111		12154	25221	目		土	皿
篡	cuan4	2990.359881	314314		25111	13454	竹		目	大
醺	xun1	2990.359881	1253511		3125431211	4444	酉			火
谒	ye4	2983.467886	45		2511	35345	讠		日	
昕	xin1	2983.467886	2511		3312		日			
汶	wen4	2979.639	441		4134		水		文	
椎	zhui1	2979.064667	1234		32	411121	木		亻	
屐	ji1	2975.044337	513		332	1254	尸		彳	十
茬	cha2	2974.27856	122		132	121	草			土
瀛	ying2	2973.512783	441		415251	3511531354	水			月
鹭	lu4	2971.215451	2512121	354251	35451		足	夂	鸟	
霭	ai3	2969.683897	14524444		45	251135345			讠	日
飒	sa4	2968.91812	41431		35	34	立		几	
恣	zi4	2966.620788	41	3534	4544		冫		心	
漉	lu4	2954.368353	441		4135221	1535	水		广	
豁	hua2	2952.796749	4451112251		3434	251	宀			口
豁	huo1	2952.796749	4451112251		3434	251	宀			口
豁	huo4	2952.796749	4451112251		3434	251	宀			口
埋	man2	2952.415622	121		2511211		土			
曦	xi1	2946.710582	2511		431121	3123415534	日			
胯	kua4	2944.41325	3511		134	115	月		大	
痊	quan2	2942.881696	41341		34	1121	疒		人	王
捎	shao1	2942.881696	121		243	2511	手			月
唏	xi1	2942.115919	251		34	13252	口			
瘸	que2	2938.287033	41341		53251	253434	疒		力	
戌	xu1	2935.989701	13534		1					
楫	ji2	2932.926592	1234		251	122111	木		口	耳
搪	tang2	2924.503043	121		413	5112251	手		广	
磐	pan2	2918.376826	335414	3554	13	251		殳		口
昱	yu4	2912.250609	2511		41431		日		立	
螂	lang2	2909.1875	251214		451154	52	虫			
梓	zi3	2907.655946	1234		41431	12	木		立	十
瞿	qu2	2906.315835	2511125111		32	411121	目		亻	
犁	li2	2903.82706	31234	22	3112		禾			
嫡	di2	2900.763951	531		4143	2512251	女			
鄂	e4	2896.935065	25125	1115	52		口			
豺	chai2	2894.637733	3443533		123					
珀	po4	2894.637733	1121		32511		王		白	
隼	sun3	2893.106179	32	411121	12		亻		十	
蜓	ting2	2891.574625	251214		3121	54	虫		丿	
茗	ming2	2890.04307	122		354	251	草			口
踵	zhong3	2889.277293	2512121		312511211		足			
晾	liang4	2886.214185	2511		41	251234	日			口
锯	ju1	2883.916853	31115		513	12251	金		尸	十
锯	ju4	2883.916853	31115		513	12251	金		尸	十
彝	yi2	2883.151076	551		431234554234	132				
瘴	zhang4	2882.385299	41341		414312511	12	疒		立	十
嚏	ti4	2880.087967	251		1245	2512152124	口		十	
吭	hang2	2875.876193	251		41	35	口			几
吭	keng1	2875.876193	251		41	35	口			几
瞩	zhu3	2873.96175	25111		513	325125214	目		尸	
懵	meng3	2871.664418	4421		222522145	25111			草	
鹳	guan4	2869.367087	122251251	32411121	35451		草	人	鸟	
峦	luan2	2866.303978	412234		252				山	
瞠	cheng1	2861.709315	25111		24345251	121	目			土
娣	di4	2859.411983	531		43	51523	女			
锚	mao2	2855.583097	31115		122	25121	金		草	
掇	duo1	2845.627994	121		5454	5454	手		又	又
崛	jue2	2845.627994	252		513	52252	山		尸	
谟	mo2	2840.267554	45		1222511134		讠		莫	
浆	jiang4	2831.690849	412	354	2534		丬		水	
傧	bin1	2811.933798	32		445	3212134	亻		宀	
黏	nian2	2807.339135	312343424134		21	251	禾			口
硝	xiao1	2797.384032	13251		243	2511				月
陇	long3	2790.492037	52		13534					
饽	bo1	2789.72626	355		1245	521			十	
蟾	chan2	2789.72626	251214		351334	4111251	虫			
怂	song3	2779.771157	34	34	4544		人	人	心	
胄	zhou4	2779.00538	25121		2511				月	
獠	liao2	2775.176494	353		13443	2511234	犭		大	日
沓	ta4	2772.879162	2534		2511		水		日	
筠	yun2	2768.284499	314314		121	3541	竹		土	
乓	pang1	2759.86095	32121		4					
跤	jiao1	2751.437401	2512121		41	3434	足			
岌	ji2	2739.184966	252		534		山			
弁	bian4	2736.121858	54		132					
濂	lian2	2736.121858	441		413	4315112234	水		广	
睇	di4	2733.058749	25111		43	51523	目			
骈	pian2	2728.464086	551		43	1132				
叟	sou3	2726.932531	3215112		54				又	
掰	bai1	2720.806314	3113		3453	3112				手
屏	bing3	2717.513472	513		43	1132	尸			
岱	dai4	2712.382765	32	154	252		亻		山	
畜	xu4	2712.382765	41	554	25121					
蟀	shuai4	2707.788102	251214		41	554413412	虫			
颍	ying3	2707.022325	35	2534	132534		匕	水	页	
铐	kao4	2706.256548	31115		1213	15	金		十	
呓	yi4	2690.941004	251		122	5	口		草	
偃	yan3	2690.175227	32		15	2511531	亻			日
咿	yi1	2689.40945	251		32	5113	口		亻	
玳	dai4	2687.112118	1121		32	154	王		亻	
舶	bo2	2686.346341	335414		32511				白	
镌	juan1	2685.580564	31115		32411121	53	金		亻	
闵	min3	2677.922792	425		4134				文	
荔	li4	2675.625461	122		53	5353	草		力	力
攸	you1	2672.562352	322		3134		亻		攵	
慵	yung1	2669.499243	442		413	51125112			广	
蹊	xi1	2664.90458	2512121		3443	554134	足			
忸	niu3	2662.607249	442		5211					
谀	yu2	2661.075694	45		31251134		讠			
萃	cui4	2654.949477	122		41	343412	草			人
赂	lu4	2654.949477	2534		354	251	贝		夂	口
讼	song4	2651.886368	45		34	54	讠			
槛	jian4	2649.589036	1234		22314	25221	木			皿
槛	kan3	2649.589036	1234		22314	25221	木			皿
怩	ni2	2638.868156	442		513	35			尸	匕
瘁	cui4	2638.102379	41341		41	343412	疒			人
贰	er4	2637.336602	154		11	2534				贝
淞	song1	2635.03927	441		1234	3454	水		木	
懋	mao4	2635.03927	123454523	1234	4544		木	木	心	
瞰	kan4	2633.507716	25111		5122111	3134	目			攵
肇	zhao4	2631.976161	4513	3134	511112			攵		
奄	yan1	2630.444607	134		25115		大			
奄	yan3	2630.444607	134		25115		大			
嘭	peng1	2627.381498	251		121251431	333	口		士	
唷	yo1	2627.381498	251		4154	2511	口			月
噼	pi1	2626.615721	251		513251	4143112	口		尸	立
剌	la2	2624.31839	1251234		22					
剌	la4	2624.31839	1251234		22					
扉	fei1	2623.552612	4513		2111	2111				
瞑	ming2	2622.786835	25111		45	25114134	目			日
抡	lun1	2622.403947	121		34	35	手		人	匕
抡	lun2	2622.403947	121		34	35	手		人	匕
倌	guan1	2619.723727	32		445	25151	亻		宀	
拈	nian1	2617.426395	121		21	251	手			口
拈	nian2	2617.426395	121		21	251	手			口
杞	qi3	2615.894841	1234		515		木			
烨	ye4	2613.597509	4334		3235	12	火		亻	十
佗	tuo2	2605.939737	32		445	35	亻		宀	匕
喏	re3	2604.408183	251		122	13251	口		草	
霁	ji4	2602.876629	14524444		4134	32			文	
锭	ding4	2602.110851	31115		445	12134	金		宀	
邬	wu1	2597.516188	3551		52					
熵	shang1	2596.750411	4334		4143	2534251	火			
媛	yuan2	2595.601745	531		3443	11354	女			
媛	yuan4	2595.601745	531		3443	11354	女			
膺	ying1	2594.45308	4133232	411121	2511		广		月	
沽	gu1	2594.45308	441		12	251	水		十	口
舀	yao3	2589.858417	3443		321511					
嚓	ca1	2589.092639	251		445	35445411234	口		宀	
嚓	cha1	2589.092639	251		445	35445411234	口		宀	
搽	cha2	2587.561085	121		122	341234	手		草	人
羌	qiang1	2582.200645	4311135							
殇	shang1	2576.840205	1354		31	533				
诘	jie2	2573.011319	45		121	251	讠		士	口
挛	luan2	2569.94821	412234		3112				手	
囱	cong1	2563.821993	3251		354					
鳄	e4	2561.524661	35251211		251251	115	鱼		口	
孵	fu1	2559.227329	3543524		3443	521				
揣	chuai3	2558.767863	121		252	132522	手		山	
娉	ping1	2555.398444	531		25121	15	女			
苓	ling2	2552.335335	122		34	454	草		人	
痪	huan4	2545.44334	41341		35	25134	疒			
俸	feng4	2543.911786	32		11134	112	亻			
颦	pin2	2543.146009	2121233	132534	325113	12	止	页		
淀	dian4	2537.785568	441		445	12134	水		宀	
逵	kui2	2537.019791	12134	121	454		土	土	辶	
噔	deng1	2535.488237	251		54334	1	口			
乒	ping1	2531.659351	32121		3					
岑	cen2	2530.127797	252		34	45	山		人	
嵋	mei2	2525.533134	252		5213	25111	山			目
耷	da1	2524.001579	134		122111		大		耳	
侏	zhu1	2518.641139	32		311234		亻			
骁	xiao1	2514.812253	551		153	135				
腴	yu2	2507.154481	3511		32151134		月			
馀	yu2	2504.85715	355		34	11234			人	禾
镂	lou4	2498.730932	31115		431234	531	金			女
赳	jiu1	2496.433601	121	2134	52		土			
阙	que1	2494.902046	425		431523	3534				
阙	que4	2494.902046	425		431523	3534				
佼	jiao3	2491.073161	32		41	3434	亻			
蛆	qu1	2490.307383	251214		25111		虫			
祢	mi2	2488.010052	4524		35	234				
淤	yu1	2482.649612	441		4153	3444	水		方	人
氧	yang3	2476.523394	3115		431112					
溟	ming2	2474.226063	441		45	25114134	水			日
箕	ji1	2474.226063	314314		122111	34	竹			
鞑	da2	2473.460285	122125112		134	454			大	辶
聿	yu4	2471.928731	511112							
镀	du4	2465.036737	31115		4131221	54	金		广	又
喷	pen4	2463.773204	251		12122	2534	口		十	贝
簸	bo3	2461.973628	314314		12211134	53254	竹			
簸	bo4	2461.973628	314314		12211134	53254	竹			
诽	fei3	2459.676296	45		2111	2111	讠			
暨	ji4	2456.613188	511541535		2511	1			日	
噘	jue1	2455.84741	251		13	4315233534	口			
椰	ye1	2455.081633	1234		122111	52	木		耳	
琥	hu3	2445.12653	1121		215315	35	王			几
腌	yan1	2442.829198	3511		134	25115	月		大	
杳	yao3	2440.531867	1234		2511		木		日	
阉	yan1	2440.531867	425		134	25115			大	
柬	jian3	2439.000312	125431234							
夙	su4	2439.000312	35		1354		几			
